"Gloria del Castillo Alemán, directora general de la FLACSO ","Tres, y con esto termino, creo que el CONACES es un gran órgano colegiado, se logró, hay una convergencia muy importante de diversidad, de convergencia, etcétera, pero hay que hacerlo más operativo. Se hablaba, no sé de cuántas comisiones, pero pues hay que hacer unos círculos más pequeños de discusión."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Muchas gracias. Adelante.
Participante,"Sí, muchas gracias. Felicito que se esté trabajando en la parte programática rápidamente. El plan sectorial, el PRONAES, el PAOE y el Plan México son importantísimos, pero necesitamos terminar la supercarretera."
Participante,Y yo quisiera pedir que se agregue un punto 11 a la agenda de este año y el próximo año: terminar de emitir los decretos y lineamientos faltantes de la Ley General de Educación Superior.
Participante,"Ahí saltan a la vista los artículos 69, 71, 72 que no han sido regulados. Hay más, pero yo creo que esto es algo importante. Los transitorios ya vencieron desde hace mucho tiempo. Muchas gracias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Con todo gusto tomamos nota y además, cierto."
Representante de la Universidad Abierta y a Distancia de México,"Aprovecho para saludar a todas y a todos y decirles que la Universidad Abierta y a Distancia de México está al servicio de todos nosotros y que pueden contar con nosotras y nosotros, con todo el equipo y un gusto, un gusto estar aquí."
"Jesús Morales, rector de la Universidad Tecnológica de Puebla ","Muchas gracias. Muy buenas tardes, señor subsecretario. Soy Jesús Morales, rector de la Universidad Tecnológica de Puebla. Reciba usted un saludo del gobernador del estado, Alejandro Armenta. "
"Jesús Morales, rector de la Universidad Tecnológica de Puebla ","Quiero decirle, señor subsecretario, que el programa de trabajo presentado abarca los puntos importantes que señala la Ley General de Educación y da continuidad a los trabajos previos del CONACES. En particular, las universidades tecnológicas y politécnicas ya hemos avanzado en los puntos planteados en materia de movilidad y de establecer las bases para el espacio común de educación superior, donde ahora es posible la integración de estudiantes provenientes de las mismas universidades del subsistema, como de otras universidades de educación superior donde lo importante es saber."
"Jesús Morales, rector de la Universidad Tecnológica de Puebla ","Le quiero decir, señor subsecretario, que en la UTP, o en los subsistemas de universidades tecnológicas  donde nos dirige la maestra Marlen, ya desde el primer año tenemos una certificación profesional. Y queremos decirle, señor subsecretario, que el presupuesto siempre va a hacer falta, pero hemos avanzado en los aspectos sustantivos para los cuales no lo necesitamos en este momento."
"Jesús Morales, rector de la Universidad Tecnológica de Puebla ","Y decirle a Rommel y a usted, señor subsecretario, que nos sumamos a los esfuerzos en materia de deporte. En el subsistema de universidades tecnológicas tenemos grandes atletas que están listos para participar. Muchas gracias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Sí, no más comentar rápido, efectivamente, ojalá y después tengamos tiempo de revisar la renovación curricular que hicieron en las tecnológicas y politécnicas que yo felicito, digo a mí no me tocó cuando yo llegué ya lo habían hecho."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Efectivamente la transformación que hicieron en un año, en tres, cuatro meses ya se dará una certificación, en dos años puedes lograr un técnico superior universitario y ese mismo ser humano en tres años, cuatro meses puede lograr una licenciatura."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Pero entonces un estudiante que antes desertaba en el primer año se iba sin nada, hoy en las tecnológicas y en las politécnicas en un año ya puede llevarse una certificación que le acredita calificaciones, que le acredita capacidades y en el en el lenguaje de las del de las empresas también competencias, aunque no sea nuestro lenguaje, pero en el de ellos son importantes y ellos dan trabajo por las competencias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Nosotros certifiquemos capacidades y calificaciones, ese modelo ojalá y después digo lo dejo a tarea todos los que revisen cómo una institución como las tecnológicas politécnicas se transformaron y de dar un solo título ya están unificados para poder tres tener tres opciones un solo ser humano en tres años cuatro meses, y esa deserción que se da en el primer año por lo menos en las tecnológicas ya se van con un papelito que certifica cosas y ese ese ser humano le puede mejor ir en la vida con ese papelito."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Eso es lo que hay que hacer, es un buen modelo, perdón que lo que haga el paréntesis así pero felicidades a Marlene y a todo el equipo de las tecnológicas y politécnicas porque es una reforma que me parece que es ejemplo de lo que explica lo que estoy tratando de decir que hagamos todos. Muy bien adelante."
"Guadalupe Torres Godínez, de la Dirección General de Educación Media Superior y Superior del estado.","Muy buenas tardes a todas y a todos. Guadalupe Torres Godínez de Morelos, de la Dirección General de Educación Media Superior y Superior del estado. "
"Guadalupe Torres Godínez, de la Dirección General de Educación Media Superior y Superior del estado.","Nosotros, en el ámbito de la COEPES, en la primera sesión de este año establecimos el comité de mejora continua y ahí se estableció un trabajo de diseñar una plataforma de egresados y empleadores para todas las universidades públicas y privadas, justo para, entre otras cosas, vincularlos con el sistema estatal de empleo para establecer, digamos, dónde están nuestros egresados, dónde se están empleando, en cuánto tiempo están encontrando esta oportunidad de empleo y justo en el marco de lo que usted plantea para la educación a lo largo de la vida, nosotros queremos vincularlo a una bolsa que nuestra gobernadora del estado de Morelos está promoviendo a nivel estatal, regional e internacional, que es el supuesto para el tema. Muchísimas gracias por su programa de trabajo. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Muchas gracias.
"Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa ","Buenas tardes. Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa."
"Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa ","Yo, leyendo el texto y escuchándolo, subsecretario, creo que hay tres palabras clave que articulan y que quizá meritaría darles más lugar ahí en el texto. "
"Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa ","Tres palabras clave que articulan, no riñen, al contrario, lo fortalecerían y me parece que son muy pertinentes: una, modelo universitario, transformación del modelo universitario; dos, flexibilidad curricular; y tres, evaluación. "
"Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa ","En relación a la primera, hace alrededor de 30 años, a mediados de los 90, Jeremy Rifkin publicó un libro que provocó muchos debates entre todos nosotros, sobre todo quienes nos acercamos a los temas del del currículo, Rifkin lo tituló a su libro ""El fin del trabajo"". Lo que está egresando de las universidades no es compatible con la evolución, sobre todo a mediados de la década de los noventa, con el internet y las nuevas tecnologías."
"Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa ","Y en realidad, por allá en 1999, conmemorando el 50 aniversario de un gran libro de la teoría del currículum de Ralph Tyler, ""Principios básicos del currículum"". La conclusión en todos los participantes es que el currículum tradicional ha muerto si se quiere ser eficaz. "
"Rodrigo López Zabala, subsecretario de Educación Media Superior y Superior de Sinaloa ","Y el otro tema, el de la evaluación. Yo creo que sí sería importante subrayarlo, pero también habría que hacer la pregunta, y con esto cierro: ¿quién evalúa a los acreditadores? Porque muchas evaluaciones requieren también esa instancia y yo creo que sí sería pertinente. Muchísimas gracias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Perfecto. Ahorita vamos a entrar en eso.
Participante,"Muy buenas tardes, señor subsecretario, un gusto poder saludarle y felicitarle primeramente por su sensibilidad y la visión que nos han presentado el día de hoy."
Participante,"Yo nada más quisiera eh llamar la atención en un punto, realmente todo es muy interesante, pero me salta un detalle."
Participante,"En el plan dos, en su programa de trabajo, habla precisamente de la actualización de la oferta educativa. A mí me gustaría que se impulsara el técnico superior universitario como se venía haciendo en los países desarrollados, el 25% de la oferta educativa es de este modelo educativo. Y en México traíamos ya prácticamente el 10% que estaba estudiando TSU en este nivel, actualmente está entre el 4,7 y el 5%, quedando mucho por hacer."
